answer_type_name,choices,question,correct_answer,lang,source,choices_processed,topic,test_item_id
Multiple Choice,"[{'a': 'Eine Produktionsmethode, bei der Produkte zu einem zufälligen Zeitpunkt hergestellt werden.', 'b': 'Eine Produktionsmethode, bei der alle Produkte im Voraus produziert und gelagert werden.', 'c': 'Eine Produktionsmethode, bei der Produkte in großen Mengen produziert werden, unabhängig von der Nachfrage.', 'd': 'Eine Produktionsmethode, bei der Produkte nur dann hergestellt werden, wenn sie für den unmittelbaren Bedarf benötigt werden.'}]",Was ist Just-in-Time (JIT) Produktion?,"Eine Produktionsmethode, bei der Produkte nur dann hergestellt werden, wenn sie für den unmittelbaren Bedarf benötigt werden.",GERMAN,ChatGPT3.5,"Eine Produktionsmethode, bei der Produkte zu einem zufälligen Zeitpunkt hergestellt werden. Eine Produktionsmethode, bei der alle Produkte im Voraus produziert und gelagert werden. Eine Produktionsmethode, bei der Produkte in großen Mengen produziert werden, unabhängig von der Nachfrage. Eine Produktionsmethode, bei der Produkte nur dann hergestellt werden, wenn sie für den unmittelbaren Bedarf benötigt werden.",management-kontrollsystem,4416
Multiple Choice,"[{'a': 'Das Ziel ist es, so viele Lagerbestände wie möglich anzusammeln, um Lieferausfälle zu vermeiden.', 'b': 'Das Ziel ist es, Lagerbestände überhaupt nicht zu kontrollieren, um die Lagerkosten zu minimieren.', 'c': 'Das Ziel ist es, den Lagerbestand auf einem optimalen Niveau zu halten, um die Produktionskosten zu minimieren und dennoch eine reibungslose Produktion sicherzustellen.', 'd': 'Das Ziel ist es, Lagerbestände unabhängig von der Nachfrage zu erhöhen.'}]",Was ist das Ziel der Lagerbestandskontrolle in einem PPS?,"Das Ziel ist es, den Lagerbestand auf einem optimalen Niveau zu halten, um die Produktionskosten zu minimieren und dennoch eine reibungslose Produktion sicherzustellen.",GERMAN,ChatGPT3.5,"Das Ziel ist es, so viele Lagerbestände wie möglich anzusammeln, um Lieferausfälle zu vermeiden. Das Ziel ist es, Lagerbestände überhaupt nicht zu kontrollieren, um die Lagerkosten zu minimieren. Das Ziel ist es, den Lagerbestand auf einem optimalen Niveau zu halten, um die Produktionskosten zu minimieren und dennoch eine reibungslose Produktion sicherzustellen. Das Ziel ist es, Lagerbestände unabhängig von der Nachfrage zu erhöhen.",management-kontrollsystem,4417
Multiple Choice,"[{'a': 'Ein Dokument, das alle erforderlichen Informationen für die Herstellung eines bestimmten Produkts enthält, einschließlich der Stückliste, Arbeitsanweisungen und Fertigungszeitpläne.', 'b': 'Ein Auftrag zur Einstellung neuer Mitarbeiter in der Produktion.', 'c': 'Ein Auftrag zur Vermarktung eines Produkts.', 'd': 'Ein Auftrag zur Ermittlung der Betriebskosten eines Produkts.'}]",Was ist ein Produktionsauftrag in einem PPS?,"Ein Dokument, das alle erforderlichen Informationen für die Herstellung eines bestimmten Produkts enthält, einschließlich der Stückliste, Arbeitsanweisungen und Fertigungszeitpläne.",GERMAN,ChatGPT3.5,"Ein Dokument, das alle erforderlichen Informationen für die Herstellung eines bestimmten Produkts enthält, einschließlich der Stückliste, Arbeitsanweisungen und Fertigungszeitpläne. Ein Auftrag zur Einstellung neuer Mitarbeiter in der Produktion. Ein Auftrag zur Vermarktung eines Produkts. Ein Auftrag zur Ermittlung der Betriebskosten eines Produkts.",management-kontrollsystem,4418
Multiple Choice,"[{'a': 'Ein Auftrag zur Reparatur von Produktionsmaschinen.', 'b': 'Ein Auftrag zur Herstellung eines bestimmten Produkts gemäß den Vorgaben des Produktionsauftrags.', 'c': 'Ein Auftrag zur Durchführung von Qualitätskontrollen in der Produktion.', 'd': 'Ein Auftrag zur Schulung von Produktionsmitarbeitern.'}]",Was ist ein Fertigungsauftrag in einem PPS?,Ein Auftrag zur Herstellung eines bestimmten Produkts gemäß den Vorgaben des Produktionsauftrags.,GERMAN,ChatGPT3.5,Ein Auftrag zur Reparatur von Produktionsmaschinen. Ein Auftrag zur Herstellung eines bestimmten Produkts gemäß den Vorgaben des Produktionsauftrags. Ein Auftrag zur Durchführung von Qualitätskontrollen in der Produktion. Ein Auftrag zur Schulung von Produktionsmitarbeitern.,management-kontrollsystem,4419
Multiple Choice,"[{'a': 'ERP integriert verschiedene Aspekte des Unternehmens, einschließlich Finanzen, Personalwesen und Logistik, um eine effiziente Ressourcenplanung und -verwaltung zu ermöglichen.', 'b': 'ERP ist ausschließlich für die Überwachung von Produktionsprozessen zuständig.', 'c': 'ERP ist eine Methode zur Berechnung der Produktionskosten.', 'd': 'ERP dient zur Bestellung von Rohmaterialien in der Produktion.'}]",Welche Rolle spielt Enterprise Resource Planning (ERP) in einem PPS?,"ERP integriert verschiedene Aspekte des Unternehmens, einschließlich Finanzen, Personalwesen und Logistik, um eine effiziente Ressourcenplanung und -verwaltung zu ermöglichen.",GERMAN,ChatGPT3.5,"ERP integriert verschiedene Aspekte des Unternehmens, einschließlich Finanzen, Personalwesen und Logistik, um eine effiziente Ressourcenplanung und -verwaltung zu ermöglichen. ERP ist ausschließlich für die Überwachung von Produktionsprozessen zuständig. ERP ist eine Methode zur Berechnung der Produktionskosten. ERP dient zur Bestellung von Rohmaterialien in der Produktion.",management-kontrollsystem,4420
Multiple Choice,"[{'a': 'Der Sicherheitsbestand bezieht sich auf die maximale Produktionskapazität einer Anlage.', 'b': 'Der Sicherheitsbestand bezieht sich auf die Anzahl der Sicherheitskräfte in der Produktion.', 'c': 'Der Sicherheitsbestand ist eine zusätzliche Menge an Lagerbeständen, die vorgehalten wird, um unvorhergesehene Nachfrage- oder Lieferprobleme auszugleichen.', 'd': 'Der Sicherheitsbestand bezieht sich auf die Sicherheitsvorkehrungen in der Produktion.'}]",Was versteht man unter dem Begriff 'Sicherheitsbestand' in einem PPS?,"Der Sicherheitsbestand ist eine zusätzliche Menge an Lagerbeständen, die vorgehalten wird, um unvorhergesehene Nachfrage- oder Lieferprobleme auszugleichen.",GERMAN,ChatGPT3.5,"Der Sicherheitsbestand bezieht sich auf die maximale Produktionskapazität einer Anlage. Der Sicherheitsbestand bezieht sich auf die Anzahl der Sicherheitskräfte in der Produktion. Der Sicherheitsbestand ist eine zusätzliche Menge an Lagerbeständen, die vorgehalten wird, um unvorhergesehene Nachfrage- oder Lieferprobleme auszugleichen. Der Sicherheitsbestand bezieht sich auf die Sicherheitsvorkehrungen in der Produktion.",management-kontrollsystem,4421
Multiple Choice,"[{'Antworttext': 'Ein Weg, über den Produkte oder Dienstleistungen zum Kunden gelangen.', 'Richtig': True}, {'Antworttext': 'Eine Marketingstrategie, um neue Kunden zu gewinnen.', 'Richtig': False}, {'Antworttext': 'Ein Verkaufsgespräch zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Die Bilanz eines Unternehmens.', 'Richtig': False}]",Was ist ein Vertriebskanal?,"Ein Weg, über den Produkte oder Dienstleistungen zum Kunden gelangen.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Ein Weg, über den Produkte oder Dienstleistungen zum Kunden gelangen.', 'Richtig': True}, {'Antworttext': 'Eine Marketingstrategie, um neue Kunden zu gewinnen.', 'Richtig': False}, {'Antworttext': 'Ein Verkaufsgespräch zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Die Bilanz eines Unternehmens.', 'Richtig': False}]",vertrieb und handel,4422
Multiple Choice,"[{'Antworttext': 'Produkte oder Dienstleistungen an Kunden zu verkaufen.', 'Richtig': True}, {'Antworttext': 'Die Gewinnung neuer Mitarbeiter für das Unternehmen.', 'Richtig': False}, {'Antworttext': 'Die Entwicklung von neuen Produkten.', 'Richtig': False}, {'Antworttext': 'Die Verbesserung der Unternehmenskultur.', 'Richtig': False}]",Was ist das Hauptziel des Vertriebs?,Produkte oder Dienstleistungen an Kunden zu verkaufen.,GERMAN,ChatGPT3.5,"[{'Antworttext': 'Produkte oder Dienstleistungen an Kunden zu verkaufen.', 'Richtig': True}, {'Antworttext': 'Die Gewinnung neuer Mitarbeiter für das Unternehmen.', 'Richtig': False}, {'Antworttext': 'Die Entwicklung von neuen Produkten.', 'Richtig': False}, {'Antworttext': 'Die Verbesserung der Unternehmenskultur.', 'Richtig': False}]",vertrieb und handel,4423
Multiple Choice,"[{'Antworttext': 'Eine Abfolge von Schritten, die von der Kundenakquise bis zum Verkaufsabschluss führen.', 'Richtig': True}, {'Antworttext': 'Ein Vertrag zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Ein Preisnachlass für treue Kunden.', 'Richtig': False}, {'Antworttext': 'Eine Werbekampagne für ein neues Produkt.', 'Richtig': False}]",Was ist ein Verkaufsprozess?,"Eine Abfolge von Schritten, die von der Kundenakquise bis zum Verkaufsabschluss führen.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Eine Abfolge von Schritten, die von der Kundenakquise bis zum Verkaufsabschluss führen.', 'Richtig': True}, {'Antworttext': 'Ein Vertrag zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Ein Preisnachlass für treue Kunden.', 'Richtig': False}, {'Antworttext': 'Eine Werbekampagne für ein neues Produkt.', 'Richtig': False}]",vertrieb und handel,4424
Multiple Choice,"[{'Antworttext': 'Ein Modell, das den Verkaufsprozess von der Lead-Generierung bis zum Verkaufsabschluss visualisiert.', 'Richtig': True}, {'Antworttext': 'Eine Art Rabatt für Großkunden.', 'Richtig': False}, {'Antworttext': 'Ein spezielles Verkaufsgespräch für teure Produkte.', 'Richtig': False}, {'Antworttext': 'Die geografische Verteilung von Verkaufsgebieten.', 'Richtig': False}]",Was versteht man unter dem Begriff 'Verkaufstrichter'?,"Ein Modell, das den Verkaufsprozess von der Lead-Generierung bis zum Verkaufsabschluss visualisiert.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Ein Modell, das den Verkaufsprozess von der Lead-Generierung bis zum Verkaufsabschluss visualisiert.', 'Richtig': True}, {'Antworttext': 'Eine Art Rabatt für Großkunden.', 'Richtig': False}, {'Antworttext': 'Ein spezielles Verkaufsgespräch für teure Produkte.', 'Richtig': False}, {'Antworttext': 'Die geografische Verteilung von Verkaufsgebieten.', 'Richtig': False}]",vertrieb und handel,4425
Multiple Choice,"[{'Antworttext': 'B2B bezieht sich auf den Verkauf an andere Unternehmen, während B2C den Verkauf an Endverbraucher beschreibt.', 'Richtig': True}, {'Antworttext': 'B2B steht für den internationalen Verkauf, während B2C den nationalen Verkauf bezeichnet.', 'Richtig': False}, {'Antworttext': 'B2B bezieht sich auf den Verkauf von Dienstleistungen, während B2C den Verkauf von Produkten beschreibt.', 'Richtig': False}, {'Antworttext': 'B2B ist nur für kleine Unternehmen relevant, während B2C für große Unternehmen gilt.', 'Richtig': False}]",Was ist der Unterschied zwischen B2B (Business-to-Business) und B2C (Business-to-Consumer) Vertrieb?,"B2B bezieht sich auf den Verkauf an andere Unternehmen, während B2C den Verkauf an Endverbraucher beschreibt.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'B2B bezieht sich auf den Verkauf an andere Unternehmen, während B2C den Verkauf an Endverbraucher beschreibt.', 'Richtig': True}, {'Antworttext': 'B2B steht für den internationalen Verkauf, während B2C den nationalen Verkauf bezeichnet.', 'Richtig': False}, {'Antworttext': 'B2B bezieht sich auf den Verkauf von Dienstleistungen, während B2C den Verkauf von Produkten beschreibt.', 'Richtig': False}, {'Antworttext': 'B2B ist nur für kleine Unternehmen relevant, während B2C für große Unternehmen gilt.', 'Richtig': False}]",vertrieb und handel,4426
Multiple Choice,"[{'Antworttext': 'Eine Person, die für den Verkauf von Produkten oder Dienstleistungen zuständig ist.', 'Richtig': True}, {'Antworttext': 'Eine Person, die sich um die Buchhaltung eines Unternehmens kümmert.', 'Richtig': False}, {'Antworttext': 'Eine Person, die das Marketing für ein Unternehmen leitet.', 'Richtig': False}, {'Antworttext': 'Eine Person, die die IT-Infrastruktur eines Unternehmens verwaltet.', 'Richtig': False}]",Was ist ein Vertriebsmitarbeiter?,"Eine Person, die für den Verkauf von Produkten oder Dienstleistungen zuständig ist.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Eine Person, die für den Verkauf von Produkten oder Dienstleistungen zuständig ist.', 'Richtig': True}, {'Antworttext': 'Eine Person, die sich um die Buchhaltung eines Unternehmens kümmert.', 'Richtig': False}, {'Antworttext': 'Eine Person, die das Marketing für ein Unternehmen leitet.', 'Richtig': False}, {'Antworttext': 'Eine Person, die die IT-Infrastruktur eines Unternehmens verwaltet.', 'Richtig': False}]",vertrieb und handel,4427
Multiple Choice,"[{'Antworttext': 'Die Kundenbetreuung trägt zur Kundenbindung und Zufriedenheit bei.', 'Richtig': True}, {'Antworttext': 'Die Kundenbetreuung ist nur für Beschwerden zuständig und hat keinen Einfluss auf den Vertrieb.', 'Richtig': False}, {'Antworttext': 'Die Kundenbetreuung ist ausschließlich für die Akquise neuer Kunden verantwortlich.', 'Richtig': False}, {'Antworttext': 'Die Kundenbetreuung hat keine Bedeutung im Vertriebsprozess.', 'Richtig': False}]",Welche Rolle spielt die Kundenbetreuung im Vertriebsprozess?,Die Kundenbetreuung trägt zur Kundenbindung und Zufriedenheit bei.,GERMAN,ChatGPT3.5,"[{'Antworttext': 'Die Kundenbetreuung trägt zur Kundenbindung und Zufriedenheit bei.', 'Richtig': True}, {'Antworttext': 'Die Kundenbetreuung ist nur für Beschwerden zuständig und hat keinen Einfluss auf den Vertrieb.', 'Richtig': False}, {'Antworttext': 'Die Kundenbetreuung ist ausschließlich für die Akquise neuer Kunden verantwortlich.', 'Richtig': False}, {'Antworttext': 'Die Kundenbetreuung hat keine Bedeutung im Vertriebsprozess.', 'Richtig': False}]",vertrieb und handel,4428
Multiple Choice,"[{'Antworttext': 'Der Verkauf zusätzlicher Produkte oder Dienstleistungen an bestehende Kunden.', 'Richtig': True}, {'Antworttext': 'Der Verkauf von Produkten in verschiedenen Ländern.', 'Richtig': False}, {'Antworttext': 'Der Verkauf von Produkten zu einem reduzierten Preis.', 'Richtig': False}, {'Antworttext': 'Der Verkauf von Produkten an Großkunden.', 'Richtig': False}]",Was ist Cross-Selling?,Der Verkauf zusätzlicher Produkte oder Dienstleistungen an bestehende Kunden.,GERMAN,ChatGPT3.5,"[{'Antworttext': 'Der Verkauf zusätzlicher Produkte oder Dienstleistungen an bestehende Kunden.', 'Richtig': True}, {'Antworttext': 'Der Verkauf von Produkten in verschiedenen Ländern.', 'Richtig': False}, {'Antworttext': 'Der Verkauf von Produkten zu einem reduzierten Preis.', 'Richtig': False}, {'Antworttext': 'Der Verkauf von Produkten an Großkunden.', 'Richtig': False}]",vertrieb und handel,4429
Multiple Choice,"[{'Antworttext': 'Ein schriftlicher Vertrag, der die Bedingungen für den Verkauf von Produkten oder Dienstleistungen festlegt.', 'Richtig': True}, {'Antworttext': 'Ein mündlicher Vertrag zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Ein Vertrag, der nur für den internationalen Vertrieb gilt.', 'Richtig': False}, {'Antworttext': 'Ein Vertrag, der nur für den Online-Vertrieb gilt.', 'Richtig': False}]",Was versteht man unter einem Vertriebsvertrag?,"Ein schriftlicher Vertrag, der die Bedingungen für den Verkauf von Produkten oder Dienstleistungen festlegt.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Ein schriftlicher Vertrag, der die Bedingungen für den Verkauf von Produkten oder Dienstleistungen festlegt.', 'Richtig': True}, {'Antworttext': 'Ein mündlicher Vertrag zwischen Verkäufer und Kunde.', 'Richtig': False}, {'Antworttext': 'Ein Vertrag, der nur für den internationalen Vertrieb gilt.', 'Richtig': False}, {'Antworttext': 'Ein Vertrag, der nur für den Online-Vertrieb gilt.', 'Richtig': False}]",vertrieb und handel,4430
Multiple Choice,"[{'Antworttext': 'Marktforschung hilft dabei, den Bedarf der Kunden zu verstehen und die Vertriebsstrategie anzupassen.', 'Richtig': True}, {'Antworttext': 'Marktforschung ist nur für die Produktentwicklung relevant.', 'Richtig': False}, {'Antworttext': 'Marktforschung ist nur für große Unternehmen wichtig.', 'Richtig': False}, {'Antworttext': 'Marktforschung hat keinen Einfluss auf den Vertrieb.', 'Richtig': False}]",Welche Rolle spielt die Marktforschung im Vertrieb?,"Marktforschung hilft dabei, den Bedarf der Kunden zu verstehen und die Vertriebsstrategie anzupassen.",GERMAN,ChatGPT3.5,"[{'Antworttext': 'Marktforschung hilft dabei, den Bedarf der Kunden zu verstehen und die Vertriebsstrategie anzupassen.', 'Richtig': True}, {'Antworttext': 'Marktforschung ist nur für die Produktentwicklung relevant.', 'Richtig': False}, {'Antworttext': 'Marktforschung ist nur für große Unternehmen wichtig.', 'Richtig': False}, {'Antworttext': 'Marktforschung hat keinen Einfluss auf den Vertrieb.', 'Richtig': False}]",vertrieb und handel,4431
